,.y.,group1,group2,p,p.adj,p.format,p.signif,method
,,DNFN,C1,0.715693892,1,0.7157,ns,Wilcoxon
,,C4G3,C1,0.715693892,1,0.7157,ns,Wilcoxon
,,LNHA,C1,0.751108689,1,0.7511,ns,Wilcoxon
,,G3,C1,0.589875732,1,0.5899,ns,Wilcoxon
,,DNG3,C1,0.66368967,1,0.6637,ns,Wilcoxon
,,C1LN,C1,0.823420279,1,0.8234,ns,Wilcoxon
,,TCG3,C1,0.97120733,1,0.9712,ns,Wilcoxon
,,TCFN,C1,0.680864561,1,0.6809,ns,Wilcoxon
,,C1TC,C1,0.878664794,1,0.8787,ns,Wilcoxon
,,C4LN,C1,0.878664794,1,0.8787,ns,Wilcoxon
,,C1FN,C1,0.698201912,1,0.6982,ns,Wilcoxon
,,C4TC,C1,0.580513163,1,0.5805,ns,Wilcoxon
,,C4DN,C1,0.416435054,1,0.4164,ns,Wilcoxon
,,TCOPN,C1,0.487501269,1,0.4875,ns,Wilcoxon
,,TCHA,C1,0.823420279,1,0.8234,ns,Wilcoxon
,,C1HA,C1,0.990631436,1,0.9906,ns,Wilcoxon
,,LNTC,C1,0.564465735,1,0.5645,ns,Wilcoxon
,,HA,C1,0.977402191,1,0.9774,ns,Wilcoxon
,,HADN,C1,0.261913319,1,0.2619,ns,Wilcoxon
,,LNOPN,C1,0.517611005,1,0.5176,ns,Wilcoxon
,,TC,C1,0.84283599,1,0.8428,ns,Wilcoxon
,,DN,C1,0.932300503,1,0.9323,ns,Wilcoxon
,,OPN,C1,0.932300503,1,0.9323,ns,Wilcoxon
,,C4,OPNG3,0.698201912,1,0.6982,ns,Wilcoxon
,,HAOPN,OPNG3,0.942009041,1,0.942,ns,Wilcoxon
,,FN,OPNG3,0.990631436,1,0.9906,ns,Wilcoxon
,,OPNDN,OPNG3,0.674607752,1,0.6746,ns,Wilcoxon
,,OPNFN,OPNG3,0.52683523,1,0.5268,ns,Wilcoxon
,,LNDN,OPNG3,0.360877133,1,0.3609,ns,Wilcoxon
,,LNFN,OPNG3,0.151837971,1,0.1518,ns,Wilcoxon
,,C1G3,OPNG3,0.142350402,1,0.1424,ns,Wilcoxon
,,C4HA,OPNG3,0.403730565,1,0.4037,ns,Wilcoxon
,,G3FN,OPNG3,0.236346287,1,0.2363,ns,Wilcoxon
,,C4FN,OPNG3,0.650226884,1,0.6502,ns,Wilcoxon
,,C1OPN,OPNG3,0.151837971,1,0.1518,ns,Wilcoxon
,,DNFN,OPNG3,0.707643707,1,0.7076,ns,Wilcoxon
,,C4G3,OPNG3,0.691053115,1,0.6911,ns,Wilcoxon
,,LNHA,OPNG3,0.792522646,1,0.7925,ns,Wilcoxon
,,G3,OPNG3,0.823420279,1,0.8234,ns,Wilcoxon
,,DNG3,OPNG3,0.732786477,1,0.7328,ns,Wilcoxon
,,C1LN,OPNG3,0.278974594,1,0.279,ns,Wilcoxon
,,TCG3,OPNG3,0.446732423,1,0.4467,ns,Wilcoxon
,,TCFN,OPNG3,0.732786477,1,0.7328,ns,Wilcoxon
,,C1TC,OPNG3,0.294265493,1,0.2943,ns,Wilcoxon
,,C4LN,OPNG3,0.512283856,1,0.5123,ns,Wilcoxon
,,C1FN,OPNG3,0.259430745,1,0.2594,ns,Wilcoxon
,,C4TC,OPNG3,0.158422145,1,0.1584,ns,Wilcoxon
,,C4DN,OPNG3,0.871081873,1,0.8711,ns,Wilcoxon
,,TCOPN,OPNG3,0.977679234,1,0.9777,ns,Wilcoxon
,,TCHA,OPNG3,0.337705674,1,0.3377,ns,Wilcoxon
,,C1HA,OPNG3,0.360877133,1,0.3609,ns,Wilcoxon
,,LNTC,OPNG3,0.758215644,1,0.7582,ns,Wilcoxon
,,HA,OPNG3,0.53300904,1,0.533,ns,Wilcoxon
,,HADN,OPNG3,0.715991275,1,0.716,ns,Wilcoxon
,,LNOPN,OPNG3,0.151837971,1,0.1518,ns,Wilcoxon
,,TC,OPNG3,0.32766604,1,0.3277,ns,Wilcoxon
,,DN,OPNG3,0.66368967,1,0.6637,ns,Wilcoxon
,,OPN,OPNG3,0.680864561,1,0.6809,ns,Wilcoxon
,,HAOPN,C4,0.629857967,1,0.6299,ns,Wilcoxon
,,FN,C4,0.551167166,1,0.5512,ns,Wilcoxon
,,OPNDN,C4,0.458337469,1,0.4583,ns,Wilcoxon
,,OPNFN,C4,0.953182357,1,0.9532,ns,Wilcoxon
,,LNDN,C4,0.897221795,1,0.8972,ns,Wilcoxon
,,LNFN,C4,0.698201912,1,0.6982,ns,Wilcoxon
,,C1G3,C4,0.564465735,1,0.5645,ns,Wilcoxon
,,C4HA,C4,0.84175442,1,0.8418,ns,Wilcoxon
,,G3FN,C4,0.733332244,1,0.7333,ns,Wilcoxon
,,C4FN,C4,0.878664794,1,0.8787,ns,Wilcoxon
,,C1OPN,C4,0.517611005,1,0.5176,ns,Wilcoxon
,,DNFN,C4,0.787041132,1,0.787,ns,Wilcoxon
,,C4G3,C4,0.823420279,1,0.8234,ns,Wilcoxon
,,LNHA,C4,0.751108689,1,0.7511,ns,Wilcoxon
,,G3,C4,0.629725504,1,0.6297,ns,Wilcoxon
,,DNG3,C4,0.84175442,1,0.8418,ns,Wilcoxon
,,C1LN,C4,0.787041132,1,0.787,ns,Wilcoxon
,,TCG3,C4,0.97120733,1,0.9712,ns,Wilcoxon
,,TCFN,C4,0.751108689,1,0.7511,ns,Wilcoxon
,,C1TC,C4,0.751108689,1,0.7511,ns,Wilcoxon
,,C4LN,C4,0.878664794,1,0.8787,ns,Wilcoxon
,,C1FN,C4,0.84175442,1,0.8418,ns,Wilcoxon
,,C4TC,C4,0.680864561,1,0.6809,ns,Wilcoxon
,,C4DN,C4,0.629857967,1,0.6299,ns,Wilcoxon
,,TCOPN,C4,0.646685025,1,0.6467,ns,Wilcoxon
,,TCHA,C4,0.769014545,1,0.769,ns,Wilcoxon
,,C1HA,C4,0.84175442,1,0.8418,ns,Wilcoxon
,,LNTC,C4,0.769014545,1,0.769,ns,Wilcoxon
,,HA,C4,0.977402191,1,0.9774,ns,Wilcoxon
,,HADN,C4,0.487501269,1,0.4875,ns,Wilcoxon
,,LNOPN,C4,0.646685025,1,0.6467,ns,Wilcoxon
,,TC,C4,0.755284828,1,0.7553,ns,Wilcoxon
,,DN,C4,0.932300503,1,0.9323,ns,Wilcoxon
,,OPN,C4,1,1,1,ns,Wilcoxon
,,FN,HAOPN,0.84175442,1,0.8418,ns,Wilcoxon
,,OPNDN,HAOPN,0.626210225,1,0.6262,ns,Wilcoxon
,,OPNFN,HAOPN,0.456215202,1,0.4562,ns,Wilcoxon
,,LNDN,HAOPN,0.39119014,1,0.3912,ns,Wilcoxon
,,LNFN,HAOPN,0.151837971,1,0.1518,ns,Wilcoxon
,,C1G3,HAOPN,0.108842555,1,0.1088,ns,Wilcoxon
,,C4HA,HAOPN,0.372823409,1,0.3728,ns,Wilcoxon
,,G3FN,HAOPN,0.304761991,1,0.3048,ns,Wilcoxon
,,C4FN,HAOPN,0.691053115,1,0.6911,ns,Wilcoxon
,,C1OPN,HAOPN,0.158422145,1,0.1584,ns,Wilcoxon
,,DNFN,HAOPN,0.749708984,1,0.7497,ns,Wilcoxon
,,C4G3,HAOPN,0.666441673,1,0.6664,ns,Wilcoxon
,,LNHA,HAOPN,0.827230988,1,0.8272,ns,Wilcoxon
,,G3,HAOPN,0.971899387,1,0.9719,ns,Wilcoxon
,,DNG3,HAOPN,0.682811849,1,0.6828,ns,Wilcoxon
,,C1LN,HAOPN,0.278974594,1,0.279,ns,Wilcoxon
,,TCG3,HAOPN,0.439910468,1,0.4399,ns,Wilcoxon
,,TCFN,HAOPN,0.766751307,1,0.7668,ns,Wilcoxon
,,C1TC,HAOPN,0.299483454,1,0.2995,ns,Wilcoxon
,,C4LN,HAOPN,0.618289274,1,0.6183,ns,Wilcoxon
,,C1FN,HAOPN,0.254694766,1,0.2547,ns,Wilcoxon
,,C4TC,HAOPN,0.161793196,1,0.1618,ns,Wilcoxon
,,C4DN,HAOPN,0.959834211,1,0.9598,ns,Wilcoxon
,,TCOPN,HAOPN,0.950918595,1,0.9509,ns,Wilcoxon
,,TCHA,HAOPN,0.326482179,1,0.3265,ns,Wilcoxon
,,C1HA,HAOPN,0.273998395,1,0.274,ns,Wilcoxon
,,LNTC,HAOPN,0.801164601,1,0.8012,ns,Wilcoxon
,,HA,HAOPN,0.564465735,1,0.5645,ns,Wilcoxon
,,HADN,HAOPN,0.707643707,1,0.7076,ns,Wilcoxon
,,LNOPN,HAOPN,0.198489351,1,0.1985,ns,Wilcoxon
,,TC,HAOPN,0.444120626,1,0.4441,ns,Wilcoxon
,,DN,HAOPN,0.698201912,1,0.6982,ns,Wilcoxon
,,OPN,HAOPN,0.698201912,1,0.6982,ns,Wilcoxon
,,OPNDN,FN,0.805179387,1,0.8052,ns,Wilcoxon
,,OPNFN,FN,0.564465735,1,0.5645,ns,Wilcoxon
,,LNDN,FN,0.472798955,1,0.4728,ns,Wilcoxon
,,LNFN,FN,0.223375277,1,0.2234,ns,Wilcoxon
,,C1G3,FN,0.180994475,1,0.181,ns,Wilcoxon
,,C4HA,FN,0.416435054,1,0.4164,ns,Wilcoxon
,,G3FN,FN,0.32766604,1,0.3277,ns,Wilcoxon
,,C4FN,FN,0.680864561,1,0.6809,ns,Wilcoxon
,,C1OPN,FN,0.282765069,1,0.2828,ns,Wilcoxon
,,DNFN,FN,0.646685025,1,0.6467,ns,Wilcoxon
,,C4G3,FN,0.66368967,1,0.6637,ns,Wilcoxon
,,LNHA,FN,0.897221795,1,0.8972,ns,Wilcoxon
,,G3,FN,0.84283599,1,0.8428,ns,Wilcoxon
,,DNG3,FN,0.66368967,1,0.6637,ns,Wilcoxon
,,C1LN,FN,0.304681951,1,0.3047,ns,Wilcoxon
,,TCG3,FN,0.587728868,1,0.5877,ns,Wilcoxon
,,TCFN,FN,0.680864561,1,0.6809,ns,Wilcoxon
,,C1TC,FN,0.502440101,1,0.5024,ns,Wilcoxon
,,C4LN,FN,0.472798955,1,0.4728,ns,Wilcoxon
,,C1FN,FN,0.376821048,1,0.3768,ns,Wilcoxon
,,C4TC,FN,0.242120251,1,0.2421,ns,Wilcoxon
,,C4DN,FN,0.823420279,1,0.8234,ns,Wilcoxon
,,TCOPN,FN,0.805179387,1,0.8052,ns,Wilcoxon
,,TCHA,FN,0.351714827,1,0.3517,ns,Wilcoxon
,,C1HA,FN,0.316040621,1,0.316,ns,Wilcoxon
,,LNTC,FN,0.629857967,1,0.6299,ns,Wilcoxon
,,HA,FN,0.589875732,1,0.5899,ns,Wilcoxon
,,HADN,FN,0.878664794,1,0.8787,ns,Wilcoxon
,,LNOPN,FN,0.282765069,1,0.2828,ns,Wilcoxon
,,TC,FN,0.551167166,1,0.5512,ns,Wilcoxon
,,DN,FN,0.755284828,1,0.7553,ns,Wilcoxon
,,OPN,FN,0.755284828,1,0.7553,ns,Wilcoxon
,,OPNFN,OPNDN,0.254694766,1,0.2547,ns,Wilcoxon
,,LNDN,OPNDN,0.127545922,1,0.1275,ns,Wilcoxon
,,LNFN,OPNDN,0.055926099,1,0.0559,ns,Wilcoxon
,,C1G3,OPNDN,0.043920236,1,0.0439,*,Wilcoxon
,,C4HA,OPNDN,0.142350402,1,0.1424,ns,Wilcoxon
,,G3FN,OPNDN,0.124732275,1,0.1247,ns,Wilcoxon
,,C4FN,OPNDN,0.22752672,1,0.2275,ns,Wilcoxon
,,C1OPN,OPNDN,0.063686072,1,0.0637,ns,Wilcoxon
,,DNFN,OPNDN,0.410088876,1,0.4101,ns,Wilcoxon
,,C4G3,OPNDN,0.304761991,1,0.3048,ns,Wilcoxon
,,LNHA,OPNDN,0.512283856,1,0.5123,ns,Wilcoxon
,,G3,OPNDN,0.971899387,1,0.9719,ns,Wilcoxon
,,DNG3,OPNDN,0.366820337,1,0.3668,ns,Wilcoxon
,,C1LN,OPNDN,0.083859611,1,0.0839,ns,Wilcoxon
,,TCG3,OPNDN,0.173983133,1,0.174,ns,Wilcoxon
,,TCFN,OPNDN,0.397430905,1,0.3974,ns,Wilcoxon
,,C1TC,OPNDN,0.119248591,1,0.1192,ns,Wilcoxon
,,C4LN,OPNDN,0.190707278,1,0.1907,ns,Wilcoxon
,,C1FN,OPNDN,0.090168188,1,0.0902,ns,Wilcoxon
,,C4TC,OPNDN,0.045137965,1,0.0451,*,Wilcoxon
,,C4DN,OPNDN,0.366820337,1,0.3668,ns,Wilcoxon
,,TCOPN,OPNDN,0.556549803,1,0.5565,ns,Wilcoxon
,,TCHA,OPNDN,0.168695195,1,0.1687,ns,Wilcoxon
,,C1HA,OPNDN,0.116577623,1,0.1166,ns,Wilcoxon
,,LNTC,OPNDN,0.315500879,1,0.3155,ns,Wilcoxon
,,HA,OPNDN,0.282765069,1,0.2828,ns,Wilcoxon
,,HADN,OPNDN,0.775315012,1,0.7753,ns,Wilcoxon
,,LNOPN,OPNDN,0.045137965,1,0.0451,*,Wilcoxon
,,TC,OPNDN,0.180994475,1,0.181,ns,Wilcoxon
,,DN,OPNDN,0.487501269,1,0.4875,ns,Wilcoxon
,,OPN,OPNDN,0.389767066,1,0.3898,ns,Wilcoxon
,,LNDN,OPNFN,0.801164601,1,0.8012,ns,Wilcoxon
,,LNFN,OPNFN,0.54904612,1,0.549,ns,Wilcoxon
,,C1G3,OPNFN,0.343408108,1,0.3434,ns,Wilcoxon
,,C4HA,OPNFN,0.775315012,1,0.7753,ns,Wilcoxon
,,G3FN,OPNFN,0.783905786,1,0.7839,ns,Wilcoxon
,,C4FN,OPNFN,0.691053115,1,0.6911,ns,Wilcoxon
,,C1OPN,OPNFN,0.497942257,1,0.4979,ns,Wilcoxon
,,DNFN,OPNFN,0.741232281,1,0.7412,ns,Wilcoxon
,,C4G3,OPNFN,0.792522646,1,0.7925,ns,Wilcoxon
,,LNHA,OPNFN,0.541592069,1,0.5416,ns,Wilcoxon
,,G3,OPNFN,0.389767066,1,0.3898,ns,Wilcoxon
,,DNG3,OPNFN,0.897590512,1,0.8976,ns,Wilcoxon
,,C1LN,OPNFN,0.741232281,1,0.7412,ns,Wilcoxon
,,TCG3,OPNFN,0.931697862,1,0.9317,ns,Wilcoxon
,,TCFN,OPNFN,0.658314443,1,0.6583,ns,Wilcoxon
,,C1TC,OPNFN,0.783905786,1,0.7839,ns,Wilcoxon
,,C4LN,OPNFN,0.915327714,1,0.9153,ns,Wilcoxon
,,C1FN,OPNFN,0.766751307,1,0.7668,ns,Wilcoxon
,,C4TC,OPNFN,0.534188246,1,0.5342,ns,Wilcoxon
,,C4DN,OPNFN,0.626210225,1,0.6262,ns,Wilcoxon
,,TCOPN,OPNFN,0.512283856,1,0.5123,ns,Wilcoxon
,,TCHA,OPNFN,0.879903699,1,0.8799,ns,Wilcoxon
,,C1HA,OPNFN,0.674607752,1,0.6746,ns,Wilcoxon
,,LNTC,OPNFN,0.741232281,1,0.7412,ns,Wilcoxon
,,HA,OPNFN,1,1,1,ns,Wilcoxon
,,HADN,OPNFN,0.456215202,1,0.4562,ns,Wilcoxon
,,LNOPN,OPNFN,0.469904288,1,0.4699,ns,Wilcoxon
,,TC,OPNFN,0.787041132,1,0.787,ns,Wilcoxon
,,DN,OPNFN,0.915833606,1,0.9158,ns,Wilcoxon
,,OPN,OPNFN,0.915833606,1,0.9158,ns,Wilcoxon
,,LNFN,LNDN,0.618289274,1,0.6183,ns,Wilcoxon
,,C1G3,LNDN,0.378886189,1,0.3789,ns,Wilcoxon
,,C4HA,LNDN,0.995535295,1,0.9955,ns,Wilcoxon
,,G3FN,LNDN,0.862275858,1,0.8623,ns,Wilcoxon
,,C4FN,LNDN,0.602578795,1,0.6026,ns,Wilcoxon
,,C1OPN,LNDN,0.54904612,1,0.549,ns,Wilcoxon
,,DNFN,LNDN,0.497942257,1,0.4979,ns,Wilcoxon
,,C4G3,LNDN,0.642179802,1,0.6422,ns,Wilcoxon
,,LNHA,LNDN,0.360877133,1,0.3609,ns,Wilcoxon
,,G3,LNDN,0.242120251,1,0.2421,ns,Wilcoxon
,,DNG3,LNDN,0.871081873,1,0.8711,ns,Wilcoxon
,,C1LN,LNDN,0.844715487,1,0.8447,ns,Wilcoxon
,,TCG3,LNDN,0.977208158,1,0.9772,ns,Wilcoxon
,,TCFN,LNDN,0.52683523,1,0.5268,ns,Wilcoxon
,,C1TC,LNDN,1,1,1,ns,Wilcoxon
,,C4LN,LNDN,0.801164601,1,0.8012,ns,Wilcoxon
,,C1FN,LNDN,0.942009041,1,0.942,ns,Wilcoxon
,,C4TC,LNDN,0.699330692,1,0.6993,ns,Wilcoxon
,,C4DN,LNDN,0.52683523,1,0.5268,ns,Wilcoxon
,,TCOPN,LNDN,0.449454594,1,0.4495,ns,Wilcoxon
,,TCHA,LNDN,0.968754792,1,0.9688,ns,Wilcoxon
,,C1HA,LNDN,0.80983065,1,0.8098,ns,Wilcoxon
,,LNTC,LNDN,0.534188246,1,0.5342,ns,Wilcoxon
,,HA,LNDN,0.787041132,1,0.787,ns,Wilcoxon
,,HADN,LNDN,0.372823409,1,0.3728,ns,Wilcoxon
,,LNOPN,LNDN,0.650226884,1,0.6502,ns,Wilcoxon
,,TC,LNDN,0.971899387,1,0.9719,ns,Wilcoxon
,,DN,LNDN,0.934490469,1,0.9345,ns,Wilcoxon
,,OPN,LNDN,0.751108689,1,0.7511,ns,Wilcoxon
,,C1G3,LNFN,0.879903699,1,0.8799,ns,Wilcoxon
,,C4HA,LNFN,0.52683523,1,0.5268,ns,Wilcoxon
,,G3FN,LNFN,0.942009041,1,0.942,ns,Wilcoxon
,,C4FN,LNFN,0.22752672,1,0.2275,ns,Wilcoxon
,,C1OPN,LNFN,0.977679234,1,0.9777,ns,Wilcoxon
,,DNFN,LNFN,0.385008497,1,0.385,ns,Wilcoxon
,,C4G3,LNFN,0.310101129,1,0.3101,ns,Wilcoxon
,,LNHA,LNFN,0.236346287,1,0.2363,ns,Wilcoxon
,,G3,LNFN,0.165780945,1,0.1658,ns,Wilcoxon
,,DNG3,LNFN,0.320961236,1,0.321,ns,Wilcoxon
,,C1LN,LNFN,0.749708984,1,0.7497,ns,Wilcoxon
,,TCG3,LNFN,0.460553021,1,0.4606,ns,Wilcoxon
,,TCFN,LNFN,0.278974594,1,0.279,ns,Wilcoxon
,,C1TC,LNFN,0.52683523,1,0.5268,ns,Wilcoxon
,,C4LN,LNFN,0.497942257,1,0.4979,ns,Wilcoxon
,,C1FN,LNFN,0.732786477,1,0.7328,ns,Wilcoxon
,,C4TC,LNFN,0.888740268,1,0.8887,ns,Wilcoxon
,,C4DN,LNFN,0.161793196,1,0.1618,ns,Wilcoxon
,,TCOPN,LNFN,0.214735873,1,0.2147,ns,Wilcoxon
,,TCHA,LNFN,0.862275858,1,0.8623,ns,Wilcoxon
,,C1HA,LNFN,0.749708984,1,0.7497,ns,Wilcoxon
,,LNTC,LNFN,0.320961236,1,0.321,ns,Wilcoxon
,,HA,LNFN,0.751108689,1,0.7511,ns,Wilcoxon
,,HADN,LNFN,0.124732275,1,0.1247,ns,Wilcoxon
,,LNOPN,LNFN,0.827230988,1,0.8272,ns,Wilcoxon
,,TC,LNFN,0.698201912,1,0.6982,ns,Wilcoxon
,,DN,LNFN,0.680864561,1,0.6809,ns,Wilcoxon
,,OPN,LNFN,0.613215774,1,0.6132,ns,Wilcoxon
,,C4HA,C1G3,0.372823409,1,0.3728,ns,Wilcoxon
,,G3FN,C1G3,0.827230988,1,0.8272,ns,Wilcoxon
,,C4FN,C1G3,0.136279569,1,0.1363,ns,Wilcoxon
,,C1OPN,C1G3,0.827230988,1,0.8272,ns,Wilcoxon
,,DNFN,C1G3,0.161793196,1,0.1618,ns,Wilcoxon
,,C4G3,C1G3,0.172226912,1,0.1722,ns,Wilcoxon
,,LNHA,C1G3,0.183149362,1,0.1831,ns,Wilcoxon
,,G3,C1G3,0.114198445,1,0.1142,ns,Wilcoxon
,,DNG3,C1G3,0.223204873,1,0.2232,ns,Wilcoxon
,,C1LN,C1G3,0.534188246,1,0.5342,ns,Wilcoxon
,,TCG3,C1G3,0.481719405,1,0.4817,ns,Wilcoxon
,,TCFN,C1G3,0.269082429,1,0.2691,ns,Wilcoxon
,,C1TC,C1G3,0.416505575,1,0.4165,ns,Wilcoxon
,,C4LN,C1G3,0.183149362,1,0.1831,ns,Wilcoxon
,,C1FN,C1G3,0.476831957,1,0.4768,ns,Wilcoxon
,,C4TC,C1G3,0.758215644,1,0.7582,ns,Wilcoxon
,,C4DN,C1G3,0.070507515,1,0.0705,ns,Wilcoxon
,,TCOPN,C1G3,0.116577623,1,0.1166,ns,Wilcoxon
,,TCHA,C1G3,0.674607752,1,0.6746,ns,Wilcoxon
,,C1HA,C1G3,0.541592069,1,0.5416,ns,Wilcoxon
,,LNTC,C1G3,0.186900464,1,0.1869,ns,Wilcoxon
,,HA,C1G3,0.517611005,1,0.5176,ns,Wilcoxon
,,HADN,C1G3,0.047657779,1,0.0477,*,Wilcoxon
,,LNOPN,C1G3,0.888740268,1,0.8887,ns,Wilcoxon
,,TC,C1G3,0.787041132,1,0.787,ns,Wilcoxon
,,DN,C1G3,0.751108689,1,0.7511,ns,Wilcoxon
,,OPN,C1G3,0.472798955,1,0.4728,ns,Wilcoxon
,,G3FN,C4HA,0.666441673,1,0.6664,ns,Wilcoxon
,,C4FN,C4HA,0.505086576,1,0.5051,ns,Wilcoxon
,,C1OPN,C4HA,0.416505575,1,0.4165,ns,Wilcoxon
,,DNFN,C4HA,0.385008497,1,0.385,ns,Wilcoxon
,,C4G3,C4HA,0.5717036,1,0.5717,ns,Wilcoxon
,,LNHA,C4HA,0.385008497,1,0.385,ns,Wilcoxon
,,G3,C4HA,0.232617551,1,0.2326,ns,Wilcoxon
,,DNG3,C4HA,0.691053115,1,0.6911,ns,Wilcoxon
,,C1LN,C4HA,0.766751307,1,0.7668,ns,Wilcoxon
,,TCG3,C4HA,0.977208158,1,0.9772,ns,Wilcoxon
,,TCFN,C4HA,0.5717036,1,0.5717,ns,Wilcoxon
,,C1TC,C4HA,0.977679234,1,0.9777,ns,Wilcoxon
,,C4LN,C4HA,0.724372501,1,0.7244,ns,Wilcoxon
,,C1FN,C4HA,0.942009041,1,0.942,ns,Wilcoxon
,,C4TC,C4HA,0.602578795,1,0.6026,ns,Wilcoxon
,,C4DN,C4HA,0.354993943,1,0.355,ns,Wilcoxon
,,TCOPN,C4HA,0.429513014,1,0.4295,ns,Wilcoxon
,,TCHA,C4HA,0.995535295,1,0.9955,ns,Wilcoxon
,,C1HA,C4HA,0.879903699,1,0.8799,ns,Wilcoxon
,,LNTC,C4HA,0.512283856,1,0.5123,ns,Wilcoxon
,,HA,C4HA,0.84175442,1,0.8418,ns,Wilcoxon
,,HADN,C4HA,0.210588215,1,0.2106,ns,Wilcoxon
,,LNOPN,C4HA,0.618289274,1,0.6183,ns,Wilcoxon
,,TC,C4HA,0.751108689,1,0.7511,ns,Wilcoxon
,,DN,C4HA,0.971899387,1,0.9719,ns,Wilcoxon
,,OPN,C4HA,0.823420279,1,0.8234,ns,Wilcoxon
,,C4FN,G3FN,0.366820337,1,0.3668,ns,Wilcoxon
,,C1OPN,G3FN,0.879903699,1,0.8799,ns,Wilcoxon
,,DNFN,G3FN,0.463031898,1,0.463,ns,Wilcoxon
,,C4G3,G3FN,0.422980387,1,0.423,ns,Wilcoxon
,,LNHA,G3FN,0.315500879,1,0.3155,ns,Wilcoxon
,,G3,G3FN,0.242120251,1,0.2421,ns,Wilcoxon
,,DNG3,G3FN,0.422980387,1,0.423,ns,Wilcoxon
,,C1LN,G3FN,0.879903699,1,0.8799,ns,Wilcoxon
,,TCG3,G3FN,0.651565766,1,0.6516,ns,Wilcoxon
,,TCFN,G3FN,0.403730565,1,0.4037,ns,Wilcoxon
,,C1TC,G3FN,0.666441673,1,0.6664,ns,Wilcoxon
,,C4LN,G3FN,0.766751307,1,0.7668,ns,Wilcoxon
,,C1FN,G3FN,0.906453354,1,0.9065,ns,Wilcoxon
,,C4TC,G3FN,0.732786477,1,0.7328,ns,Wilcoxon
,,C4DN,G3FN,0.21894134,1,0.2189,ns,Wilcoxon
,,TCOPN,G3FN,0.294265493,1,0.2943,ns,Wilcoxon
,,TCHA,G3FN,0.968754792,1,0.9688,ns,Wilcoxon
,,C1HA,G3FN,0.801164601,1,0.8012,ns,Wilcoxon
,,LNTC,G3FN,0.416505575,1,0.4165,ns,Wilcoxon
,,HA,G3FN,0.953182357,1,0.9532,ns,Wilcoxon
,,HADN,G3FN,0.198489351,1,0.1985,ns,Wilcoxon
,,LNOPN,G3FN,0.658314443,1,0.6583,ns,Wilcoxon
,,TC,G3FN,0.823420279,1,0.8234,ns,Wilcoxon
,,DN,G3FN,0.613215774,1,0.6132,ns,Wilcoxon
,,OPN,G3FN,0.769014545,1,0.769,ns,Wilcoxon
,,C1OPN,C4FN,0.278974594,1,0.279,ns,Wilcoxon
,,DNFN,C4FN,0.80983065,1,0.8098,ns,Wilcoxon
,,C4G3,C4FN,0.995535295,1,0.9955,ns,Wilcoxon
,,LNHA,C4FN,0.749708984,1,0.7497,ns,Wilcoxon
,,G3,C4FN,0.487501269,1,0.4875,ns,Wilcoxon
,,DNG3,C4FN,0.666441673,1,0.6664,ns,Wilcoxon
,,C1LN,C4FN,0.315500879,1,0.3155,ns,Wilcoxon
,,TCG3,C4FN,0.594930218,1,0.5949,ns,Wilcoxon
,,TCFN,C4FN,0.835963233,1,0.836,ns,Wilcoxon
,,C1TC,C4FN,0.556549803,1,0.5565,ns,Wilcoxon
,,C4LN,C4FN,0.801164601,1,0.8012,ns,Wilcoxon
,,C1FN,C4FN,0.416505575,1,0.4165,ns,Wilcoxon
,,C4TC,C4FN,0.315500879,1,0.3155,ns,Wilcoxon
,,C4DN,C4FN,0.844715487,1,0.8447,ns,Wilcoxon
,,TCOPN,C4FN,0.724372501,1,0.7244,ns,Wilcoxon
,,TCHA,C4FN,0.626210225,1,0.6262,ns,Wilcoxon
,,C1HA,C4FN,0.436103147,1,0.4361,ns,Wilcoxon
,,LNTC,C4FN,0.758215644,1,0.7582,ns,Wilcoxon
,,HA,C4FN,0.878664794,1,0.8787,ns,Wilcoxon
,,HADN,C4FN,0.54904612,1,0.549,ns,Wilcoxon
,,LNOPN,C4FN,0.337705674,1,0.3377,ns,Wilcoxon
,,TC,C4FN,0.596765263,1,0.5968,ns,Wilcoxon
,,DN,C4FN,0.805179387,1,0.8052,ns,Wilcoxon
,,OPN,C4FN,0.990631436,1,0.9906,ns,Wilcoxon
,,DNFN,C1OPN,0.294265493,1,0.2943,ns,Wilcoxon
,,C4G3,C1OPN,0.264226587,1,0.2642,ns,Wilcoxon
,,LNHA,C1OPN,0.315500879,1,0.3155,ns,Wilcoxon
,,G3,C1OPN,0.232617551,1,0.2326,ns,Wilcoxon
,,DNG3,C1OPN,0.223204873,1,0.2232,ns,Wilcoxon
,,C1LN,C1OPN,0.666441673,1,0.6664,ns,Wilcoxon
,,TCG3,C1OPN,0.548232125,1,0.5482,ns,Wilcoxon
,,TCFN,C1OPN,0.269082429,1,0.2691,ns,Wilcoxon
,,C1TC,C1OPN,0.54904612,1,0.549,ns,Wilcoxon
,,C4LN,C1OPN,0.442750455,1,0.4428,ns,Wilcoxon
,,C1FN,C1OPN,0.775315012,1,0.7753,ns,Wilcoxon
,,C4TC,C1OPN,0.968754792,1,0.9688,ns,Wilcoxon
,,C4DN,C1OPN,0.133319117,1,0.1333,ns,Wilcoxon
,,TCOPN,C1OPN,0.139289851,1,0.1393,ns,Wilcoxon
,,TCHA,C1OPN,0.715991275,1,0.716,ns,Wilcoxon
,,C1HA,C1OPN,0.52683523,1,0.5268,ns,Wilcoxon
